id,question,true_query,generated_query
c2eed970bacaf0f9bea1ccbc,What are the four most frequently ordered medications that male patients aged 20s were prescribed within 2 months after they were diagnosed with mitral valve disorders since 1 year ago?,"SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'mitral valve disorders' ) AND datetime(diagnoses_icd.charttime) >= datetime(current_time,'-1 year') ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE admissions.subject_id IN ( SELECT patients.subject_id FROM patients WHERE patients.gender = 'm' ) AND admissions.age BETWEEN 20 AND 29 AND datetime(prescriptions.starttime) >= datetime(current_time,'-1 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T2.starttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 4","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses.charttime FROM diagnoses JOIN admissions ON diagnoses.admission_id = admissions.admission_id WHERE diagnoses.gender = 'm' AND datetime(diagnoses.charttime) >= datetime(current_time,'-1 year') ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.admission_id = admissions.admission_id WHERE admissions.gender = 'm' AND datetime(prescriptions.starttime) >= datetime(current_time,'-1 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T2.starttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.drug ) AS"
411239af52a2ceaa4e79d867,How many prescription drugs were ordered for patient 10020944 since 24 months ago?,"SELECT COUNT(*) FROM prescriptions WHERE prescriptions.hadm_id IN( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10020944 ) AND datetime(prescriptions.starttime) >= datetime(current_time,'-24 month')","SELECT COUNT(*) FROM prescriptions WHERE prescriptions.patient_id = 10020944 AND datetime(prescriptions.starttime) >= datetime(current_time,'-24 month')"
b38138698b912a998a6f74f3,Count the number of patients for whom vial was prescribed within 2 months post their diagnosis of secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes in 2100.,"SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes' ) AND strftime('%Y',diagnoses_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE prescriptions.drug = 'vial' AND strftime('%Y',prescriptions.starttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T2.starttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month')","SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT T1.subject_id, T2.starttime FROM ( SELECT subject_id, diagnosis_time AS starttime FROM diagnoses WHERE diagnosis = 'secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes' ) AS T1 JOIN prescriptions AS T2 ON T1.subject_id = T2.subject_id WHERE strftime('%Y',T2.starttime) = '2100' ) AS T1 JOIN prescriptions AS T2 ON T1.subject_id = T2.subject_id WHERE strftime('%Y',T2.starttime) = '2100' AND T1.starttime < T2.starttime AND datetime(T2.starttime) BETWEEN datetime(T1.starttime) AND datetime(T1.starttime,'+2 month')"
cd9067d6c88100bac2cc82c3,What are the three most commonly tested specimens since 1 year ago?,"SELECT T1.spec_type_desc FROM ( SELECT microbiologyevents.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM microbiologyevents WHERE datetime(microbiologyevents.charttime) >= datetime(current_time,'-1 year') GROUP BY microbiologyevents.spec_type_desc ) AS T1 WHERE T1.C1 <= 3","SELECT specimen_name FROM ( SELECT specimen_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT patient_id, specimen_name FROM microbiology_events WHERE datetime(specimen_date) >= datetime(current_time,'-1 year') ) AS T1 JOIN patients AS T2 ON T1.patient_id = T2.subject_id ) AS T3 WHERE C1 <= 3"
84db978ffae9e37098b5f315,What were the top three most common treatments given to patients in their 40s in 2100?,"SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T1.icd_code FROM ( SELECT procedures_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age BETWEEN 40 AND 49 ) AND strftime('%Y',procedures_icd.charttime) = '2100' GROUP BY procedures_icd.icd_code ) AS T1 WHERE T1.C1 <= 3 )","SELECT T1.treatment FROM ( SELECT T2.treatment, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT patients.age FROM patients WHERE patients.age BETWEEN 40 AND 49 ) AS T1 JOIN ( SELECT admissions.subject_id, procedures.charttime FROM procedures JOIN admissions ON procedures.admission_id = admissions.admission_id ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.age BETWEEN 40 AND 49 AND strftime('%Y',T2.charttime) = '2100' GROUP BY T2.treatment ) AS T3 WHERE T3.C1 <= 3"
3de4eeab52c93e43309156d7,Has any medication been designated for patient 10029484 in 04/last year?,"SELECT COUNT(*)>0 FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10029484 ) AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-1 year') AND strftime('%m',prescriptions.starttime) = '04'","SELECT COUNT(*)>0 FROM prescriptions WHERE prescriptions.patient_id = 10029484 AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-1 year') AND strftime('%m',prescriptions.starttime) = '04'"
135380cceeececcc1d31beb3,Did patient 10021666 come into an ER on their first hospital encounter?,SELECT COUNT(*)>0 FROM admissions WHERE admissions.subject_id = 10021666 AND admissions.admission_location = 'emergency room' AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1,10021666 in the first hospital visit had an emergency room (emergency room) visit?
ccedb8f78a6736b132f3b079,Tell me the organism that was detected in the last urine test of patient 10031757 during their last hospital encounter?,SELECT microbiologyevents.org_name FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10031757 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) AND microbiologyevents.spec_type_desc = 'urine' AND microbiologyevents.org_name IS NOT NULL ORDER BY microbiologyevents.charttime DESC LIMIT 1,SELECT organism FROM microbiology_events WHERE microbiology_events.hadm_id IN ( SELECT hadm_id FROM hospital_events WHERE hospital_events.subject_id = 10031757 AND hospital_events.dischtime IS NOT NULL ORDER BY hospital_events.admittime DESC LIMIT 1 ) AND microbiology_events.spec_type_desc = 'urine' AND microbiology_events.org_name IS NOT NULL ORDER BY microbiology_events.charttime DESC LIMIT 1
4b72e7b13c37b47053d926d9,Can you provide the monthly maximum output of pre-admission for patient 10022041?,"SELECT MAX(outputevents.value) FROM outputevents WHERE outputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022041 ) ) AND outputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'pre-admission' AND d_items.linksto = 'outputevents' ) GROUP BY strftime('%Y-%m',outputevents.charttime)","SELECT MAX(output) FROM ( SELECT output FROM ( SELECT * FROM patients WHERE patient_id = 10022041 ) AS T1 JOIN prescriptions AS T2 ON T1.prescription_id = T2.prescription_id ) AS T3 GROUP BY strftime('%Y-%m',input_time)"
390c4f9e4e7b5c353eff9da7,What was the last dose of potassium chl 20 meq / 1000 ml d5lr prescribed to patient 10016810?,SELECT prescriptions.dose_val_rx FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10016810 ) AND prescriptions.drug = 'potassium chl 20 meq / 1000 ml d5lr' ORDER BY prescriptions.starttime DESC LIMIT 1,SELECT MAX(dose_val_rx) FROM ( SELECT prescriptions.dose_val_rx FROM prescriptions WHERE prescriptions.patient_id = 10016810 AND prescriptions.drug = 'potassium chl 20 meq / 1000 ml d5lr' )
ec94ea0d33b90b977c958e6d,How many patients have been admitted currently?,SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.dischtime is null,SELECT COUNT( DISTINCT patient_id ) FROM current_patients
bbcb03fc3471db9511c31648,What are the total inputs given to patient 10018845 since 03/27/2100?,"SELECT SUM(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018845 ) ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-03-27'","SELECT SUM(input_events.total) FROM input_events WHERE input_events.patient_id = 10018845 AND strftime('%Y-%m-%d',input_events.starttime) >= '2100-03-27'"
0c5a19d98fb21ee7f7415577,"What drug was patient 10021118 prescribed with during the same day after receiving bypass coronary artery, one artery from left internal mammary, open approach this month?","SELECT T2.drug FROM ( SELECT procedures_icd.charttime, procedures_icd.hadm_id FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'bypass coronary artery, one artery from left internal mammary, open approach' ) AND procedures_icd.hadm_id IN (SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021118 ) AND datetime(procedures_icd.charttime,'start of month') = datetime(current_time,'start of month','-0 month') ) AS T1 JOIN ( SELECT prescriptions.drug, prescriptions.starttime, prescriptions.hadm_id FROM prescriptions WHERE prescriptions.hadm_id IN (SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021118 ) AND datetime(prescriptions.starttime,'start of month') = datetime(current_time,'start of month','-0 month') ) AS T2 ON T1.hadm_id = T2.hadm_id WHERE T1.charttime < T2.starttime AND datetime(T1.charttime,'start of day') = datetime(T2.starttime,'start of day')","SELECT T2.drug FROM ( SELECT procedures.starttime FROM procedures WHERE procedures.patient_id = 10021118 AND procedures.procedure = 'bypass coronary artery, one artery from left internal mammary, open approach' AND datetime(procedures.starttime,'start of month') = datetime(current_time,'start of month','-0 month') ) AS T1 JOIN ( SELECT prescriptions.drug, prescriptions.starttime FROM prescriptions WHERE prescriptions.patient_id = 10021118 AND datetime(prescriptions.starttime,'start of month') = datetime(current_time,'start of month','-0 month') ) AS T2 ON T1.starttime < T2.starttime WHERE T1.starttime >= current_time - datetime('2 days','start of month')"
633d7843ff15021b4c6b6ac9,Tell me the marital status of patient 10012853 in their last hospital encounter.,SELECT admissions.marital_status FROM admissions WHERE admissions.subject_id = 10012853 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1,SELECT marital_status FROM patients WHERE patient_id = 10012853 AND enc_id = ( SELECT enc_id FROM patient_encounters WHERE patient_id = 10012853 AND hospital_id = ( SELECT hospital_id FROM patient_hospital WHERE patient_id = 10012853 ORDER BY hospital_id DESC LIMIT 1 ) ) ORDER BY enc_id DESC LIMIT 1 )
473f0352cd0b38c085ce1628,What is the difference between weights on patient 10038933 second measured on the last hospital visit compared to the value first measured on the last hospital visit?,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038933 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1 OFFSET 1 ) - ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038933 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime ASC LIMIT 1 ),SELECT ( SELECT values FROM ( SELECT measurements.value FROM measurements WHERE measurements.patient_id = 10038933 AND measurements.type = 'weight' AND measurements.last_hadm_id IN ( SELECT hadm_id FROM hadm_history WHERE hadm_history.patient_id = 10038933 AND hadm_history.last_dischtime IS NOT NULL ORDER BY hadm_history.admittime DESC LIMIT 1 ) ORDER BY measurements.measuretime ASC LIMIT 1 OFFSET 1 ) - ( SELECT values FROM ( SELECT measurements.value FROM measurements WHERE measurements.patient_id = 10038933 AND measurements.type = 'weight' AND measurements.last_hadm_id IN ( SELECT hadm_id FROM hadm_history WHERE hadm_history.patient_id = 10038933 AND hadm_history.last_dischtime IS NOT NULL ORDER BY hadm_history.admittime DESC LIMIT 1 ) ORDER BY measurements.measuretime ASC LIMIT 1 )
4e04be3ade7631c7f953c6b5,Can you provide the list of the four most commonly ordered specimen tests this year?,"SELECT T1.spec_type_desc FROM ( SELECT microbiologyevents.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM microbiologyevents WHERE datetime(microbiologyevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY microbiologyevents.spec_type_desc ) AS T1 WHERE T1.C1 <= 4","SELECT T1.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT T1.spec_type_desc FROM ( SELECT microbiologyevents AS T1 JOIN prescriptions AS T2 ON T1.hadm_id = T2.hadm_id WHERE T1.CUI = 'malignant neoplasm of unspecified part of lung' AND T2.starttime >= '2100-01-01 00:00:00' AND T2.starttime < '2101-01-01 00:00:00' ) AS T1 GROUP BY T1.spec_type_desc ) AS T2 WHERE T1.C1 <= 4"
a4371b693f24038ad04881c2,"Was patient 10005909 prescribed with 0.9% sodium chloride, bag, or duloxetine during the first hospital visit?","SELECT COUNT(*)>0 FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005909 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) AND prescriptions.drug IN ( '0.9% sodium chloride', 'bag', 'duloxetine' )","1. did patient 10005909 receive a prescription for 0.9% sodium chloride, bag, or duloxetine during the first hospital visit?"
7536a12b6079eeb3ed78aa85,What is the maximum total cost of the hospital visits that included the drug named fenofibrate since 2100?,"SELECT MAX(T1.C1) FROM ( SELECT SUM(cost.cost) AS C1 FROM cost WHERE cost.hadm_id IN ( SELECT prescriptions.hadm_id FROM prescriptions WHERE prescriptions.drug = 'fenofibrate' ) AND strftime('%Y',cost.chargetime) >= '2100' GROUP BY cost.hadm_id ) AS T1","SELECT MAX(T1.C1) FROM ( SELECT SUM(T2.C2) AS C1 FROM ( SELECT T1.row_id, T1.month_visit, T1.patient_id, T1.total_cost FROM ( SELECT row_id, month_visit, patient_id, total_cost FROM diagnoses_table WHERE strftime('%Y',month_visit) >= '2100' ) AS T1 JOIN ( SELECT row_id, month_visit, patient_id, total_cost FROM prescriptions_table WHERE strftime('%Y',month_visit) >= '2100' AND name = 'fenofibrate' ) AS T2 ON T1.row_id = T2.row_id ) AS T1;"
647fbc4c18dc9b7300f25187,Count the number of days since patient 10021487's first diagnosis of other chronic nonalcoholic liver disease on the current hospital encounter.,"SELECT 1 * ( strftime('%J',current_time) - strftime('%J', diagnoses_icd.charttime) ) FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'other chronic nonalcoholic liver disease' ) AND diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021487 AND admissions.dischtime IS NULL ) ORDER BY diagnoses_icd.charttime ASC LIMIT 1","SELECT 1 * ( strftime('%J',current_time) - strftime('%J', T1.diagnosis_time) ) FROM ( SELECT diagnosis_time, patient_id FROM diagnoses WHERE patient_id = 10021487 AND current_time IS NOT NULL ) AS T1"
